"run_id","imported_at","relpath","dataset","year","action","rows_old","rows_new","value_column","total_old","total_new","archived_as","tool","note","rows_changed"
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_hepatite_viral.rds","deaths",1995,"replaced","16686","16794","deaths","114","114","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_hepatite_viral.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_homicidios_e_lesoes_provocadas_intencionalmente_por_outras_pessoas.rds","deaths",1995,"replaced","16686","16794","deaths","167","167","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_homicidios_e_lesoes_provocadas_intencionalmente_por_outras_pessoas.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_infeccao_meningococica.rds","deaths",1995,"replaced","16686","16794","deaths","10","10","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_infeccao_meningococica.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_lesoes_em_que_se_ignora_se_foram_acidental_ou_intencionalmente_infligidas.rds","deaths",1995,"replaced","16686","16794","deaths","918","918","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_lesoes_em_que_se_ignora_se_foram_acidental_ou_intencionalmente_infligidas.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_malformacoes_congenitas_deformidades_e_anomalias_cromossomicas.rds","deaths",1995,"replaced","16686","16794","deaths","322","322","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_malformacoes_congenitas_deformidades_e_anomalias_cromossomicas.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_malformacoes_congenitas_do_aparelho_circulatorio.rds","deaths",1995,"replaced","16686","16794","deaths","140","140","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_malformacoes_congenitas_do_aparelho_circulatorio.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_malformacoes_congenitas_do_sistema_nervoso.rds","deaths",1995,"replaced","16686","16794","deaths","35","35","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_malformacoes_congenitas_do_sistema_nervoso.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_melanoma_maligno_da_pele.rds","deaths",1995,"replaced","16686","16794","deaths","116","116","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_melanoma_maligno_da_pele.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_meningites_excepto_03_infeccao_meningococica.rds","deaths",1995,"replaced","16686","16794","deaths","61","61","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_meningites_excepto_03_infeccao_meningococica.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_outras_doencas_cardiacas_excepto_transtornos_valvulares_nao_reumaticos_e_doencas_valvulares.rds","deaths",1995,"replaced","16686","16794","deaths","6251","6251","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_outras_doencas_cardiacas_excepto_transtornos_valvulares_nao_reumaticos_e_doencas_valvulares.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_outras_mortes_subitas_de_causa_desconhecida_mortes_sem_assistencia_outras_causas_mal_definidas_e_as_nao_especificadas.rds","deaths",1995,"replaced","16686","16794","deaths","6677","6677","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_outras_mortes_subitas_de_causa_desconhecida_mortes_sem_assistencia_outras_causas_mal_definidas_e_as_nao_especificadas.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_pneumonia.rds","deaths",1995,"replaced","16686","16794","deaths","3277","3277","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_pneumonia.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_quedas_acidentais.rds","deaths",1995,"replaced","16686","16794","deaths","602","602","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_quedas_acidentais.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_sindrome_de_morte_subita_do_lactente.rds","deaths",1995,"replaced","16686","16794","deaths","4","4","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_sindrome_de_morte_subita_do_lactente.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_sintomas_sinais_e_achados_anormais_de_exames_clinicos_e_de_laboratorio_nao_classificados_em_outra_parte.rds","deaths",1995,"replaced","16686","16794","deaths","11820","11820","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_sintomas_sinais_e_achados_anormais_de_exames_clinicos_e_de_laboratorio_nao_classificados_em_outra_parte.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_suicidios_e_lesoes_autoprovocadas_voluntariamente.rds","deaths",1995,"replaced","16686","16794","deaths","804","804","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_suicidios_e_lesoes_autoprovocadas_voluntariamente.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_todas_as_causas_de_morte.rds","deaths",1995,"replaced","16686","16794","deaths","103475","103475","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_todas_as_causas_de_morte.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_transtornos_mentais_e_comportamentais.rds","deaths",1995,"replaced","16686","16794","deaths","391","391","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_transtornos_mentais_e_comportamentais.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_transtornos_mentais_e_comportamentais_devidos_ao_uso_de_alcool.rds","deaths",1995,"replaced","16686","16794","deaths","69","69","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_transtornos_mentais_e_comportamentais_devidos_ao_uso_de_alcool.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tuberculose.rds","deaths",1995,"replaced","16686","16794","deaths","434","434","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tuberculose.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_da_bexiga.rds","deaths",1995,"replaced","16686","16794","deaths","580","580","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_da_bexiga.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_da_laringe_da_traqueia_dos_bronquios_e_dos_pulmoes.rds","deaths",1995,"replaced","16686","16794","deaths","2927","2927","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_da_laringe_da_traqueia_dos_bronquios_e_dos_pulmoes.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_da_mama.rds","deaths",1995,"replaced","16686","16794","deaths","1567","1567","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_da_mama.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_da_prostata.rds","deaths",1995,"replaced","16686","16794","deaths","1471","1471","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_da_prostata.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_de_outras_partes_e_de_partes_nao_especificadas_do_utero.rds","deaths",1995,"replaced","16686","16794","deaths","427","427","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_de_outras_partes_e_de_partes_nao_especificadas_do_utero.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_colo_do_utero.rds","deaths",1995,"replaced","16686","16794","deaths","196","196","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_colo_do_utero.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_colon.rds","deaths",1995,"replaced","16686","16794","deaths","1760","1760","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_colon.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_esofago.rds","deaths",1995,"replaced","16686","16794","deaths","456","456","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_esofago.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_estomago.rds","deaths",1995,"replaced","16686","16794","deaths","2814","2814","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_estomago.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_figado_e_das_vias_biliares_intra_hepaticas.rds","deaths",1995,"replaced","16686","16794","deaths","567","567","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_figado_e_das_vias_biliares_intra_hepaticas.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_labio_cavidade_bucal_e_faringe.rds","deaths",1995,"replaced","16686","16794","deaths","483","483","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_labio_cavidade_bucal_e_faringe.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_ovario.rds","deaths",1995,"replaced","16686","16794","deaths","281","281","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_ovario.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_pancreas.rds","deaths",1995,"replaced","16686","16794","deaths","825","825","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_pancreas.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_rim_excepto_pelve_renal.rds","deaths",1995,"replaced","16686","16794","deaths","249","249","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_rim_excepto_pelve_renal.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_tecido_linfatico_e_hematopoetico_e_tecidos_relacionados.rds","deaths",1995,"replaced","16686","16794","deaths","1488","1488","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_do_tecido_linfatico_e_hematopoetico_e_tecidos_relacionados.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_neoplasma_da_juncao_retossigmoideia_reto_anus_e_canal_anal.rds","deaths",1995,"replaced","16686","16794","deaths","855","855","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumor_neoplasma_maligno_neoplasma_da_juncao_retossigmoideia_reto_anus_e_canal_anal.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumores_neoplasmas.rds","deaths",1995,"replaced","16686","16794","deaths","20411","20411","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumores_neoplasmas.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_tumores_neoplasmas_malignos.rds","deaths",1995,"replaced","16686","16794","deaths","19979","19979","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_tumores_neoplasmas_malignos.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1995/cause_ulcera_gastrica_duodenal_peptica_de_localizacao_nao_especificada_e_gastrojejunal.rds","deaths",1995,"replaced","16686","16794","deaths","348","348","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1995/cause_ulcera_gastrica_duodenal_peptica_de_localizacao_nao_especificada_e_gastrojejunal.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_acidentes.rds","deaths",1996,"replaced","16686","16794","deaths","3614","3614","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_acidentes.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_acidentes_de_transporte.rds","deaths",1996,"replaced","16686","16794","deaths","2314","2314","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_acidentes_de_transporte.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_algumas_afeccoes_originadas_no_periodo_perinatal.rds","deaths",1996,"replaced","16686","16794","deaths","297","297","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_algumas_afeccoes_originadas_no_periodo_perinatal.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_algumas_doencas_infeciosas_e_parasitarias.rds","deaths",1996,"replaced","16686","16794","deaths","2242","2242","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_algumas_doencas_infeciosas_e_parasitarias.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_artrites_reumatoides_e_artroses.rds","deaths",1996,"replaced","16686","16794","deaths","56","56","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_artrites_reumatoides_e_artroses.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_asma_e_estado_de_mal_asmatico.rds","deaths",1996,"replaced","16686","16794","deaths","296","296","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_asma_e_estado_de_mal_asmatico.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_causas_externas_de_lesao_e_envenenamento.rds","deaths",1996,"replaced","16686","16794","deaths","5708","5708","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_causas_externas_de_lesao_e_envenenamento.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_complicacoes_da_gravidez_parto_e_puerperio.rds","deaths",1996,"replaced","16686","16794","deaths","6","6","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_complicacoes_da_gravidez_parto_e_puerperio.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_dependencia_de_drogas_toxicomania.rds","deaths",1996,"replaced","16686","16794","deaths","6","6","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_dependencia_de_drogas_toxicomania.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_diabetes_mellitus.rds","deaths",1996,"replaced","16686","16794","deaths","2999","2999","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_diabetes_mellitus.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_cerebro_vasculares.rds","deaths",1996,"replaced","16686","16794","deaths","23635","23635","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_cerebro_vasculares.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_cronicas_das_vias_aereas_inferiores.rds","deaths",1996,"replaced","16686","16794","deaths","2887","2887","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_cronicas_das_vias_aereas_inferiores.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_cronicas_do_figado.rds","deaths",1996,"replaced","16686","16794","deaths","8","8","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_cronicas_do_figado.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_da_pele_e_do_tecido_celular_subcutaneo.rds","deaths",1996,"replaced","16686","16794","deaths","173","173","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_da_pele_e_do_tecido_celular_subcutaneo.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_do_aparelho_circulatorio.rds","deaths",1996,"replaced","16686","16794","deaths","44550","44550","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_do_aparelho_circulatorio.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_do_aparelho_digestivo.rds","deaths",1996,"replaced","16686","16794","deaths","4723","4723","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_do_aparelho_digestivo.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_do_aparelho_geniturinario.rds","deaths",1996,"replaced","16686","16794","deaths","1513","1513","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_do_aparelho_geniturinario.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_do_aparelho_respiratorio.rds","deaths",1996,"replaced","16686","16794","deaths","8547","8547","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_do_aparelho_respiratorio.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_do_rim_e_ureter.rds","deaths",1996,"replaced","16686","16794","deaths","1413","1413","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_do_rim_e_ureter.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_do_sangue_e_dos_orgaos_hematopoeticos_e_alguns_transtornos_imunitarios.rds","deaths",1996,"replaced","16686","16794","deaths","211","211","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_do_sangue_e_dos_orgaos_hematopoeticos_e_alguns_transtornos_imunitarios.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_do_sistema_nervoso_e_dos_orgaos_dos_sentidos.rds","deaths",1996,"replaced","16686","16794","deaths","1090","1090","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_do_sistema_nervoso_e_dos_orgaos_dos_sentidos.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
"git-b2dc000","2026-08-11T17:18:48+0000","snapshots/deaths/0008206/year_1996/cause_doencas_do_sistema_osteomuscular_tecido_conjuntivo.rds","deaths",1996,"replaced","16686","16794","deaths","238","238","git:9ea4afef891fdf946932e6bfadea3c18cc1d3b9c:data/snapshots/deaths/0008206/year_1996/cause_doencas_do_sistema_osteomuscular_tecido_conjuntivo.rds","git","Repair Lisboa/Calheta/Lagoa, add 2024 deaths, fix sibling-repair data loss",216
